order_id,warehouse,shipping_mode,distance_km,weight_kg,promised_days,actual_days,cost_inr,delayed,customer_rating,distance_norm,cost_zscore
QC100230,Pune,Air,523.1,2.4,2.2,1.52,10372.91,0,4.0,0.37001365629267596,0.6557635655291993
QC100231,Mumbai,Rail,46.2,10.13,0.9,0.3,456.82,0,4.8,0.027240710127219153,-1.302168926730662
QC100232,Bangalore,Road,555.0,2.32,2.2,1.28,4241.24,0,4.2,0.3929418529432905,-0.5549349986039442
QC100233,Bangalore,Air,739.9,3.63,2.2,1.08,14641.98,0,3.9,0.5258391432473227,1.4986916616569883
QC100234,Mumbai,Air,720.3,1.28,2.1,0.74,14302.68,0,5.0,0.5117515992237476,1.4316968588038708
QC100235,Pune,Road,238.6,4.89,1.2,0.3,1841.4,0,5.0,0.16552864227700712,-1.0287835328775246
QC100236,Mumbai,Road,906.9,1.88,2.7,3.25,6988.43,1,3.2,0.6458707683461511,-0.012502188553675509
QC100237,Bangalore,Road,70.3,4.55,0.7,0.3,502.41,0,3.9,0.04456263925824768,-1.2931671788318302
QC100238,Hyderabad,Rail,1068.6,2.32,3.2,3.85,5768.7,1,3.7,0.7620930065406454,-0.2533379412328184
QC100239,Hyderabad,Rail,1325.7,0.88,3.8,3.82,7154.97,1,3.1,0.9468842090131533,0.020381143209242863
QC100240,Delhi-NCR,Air,481.0,3.25,1.7,0.52,9485.9,0,4.8,0.33975418673183355,0.480623394356951
QC100241,Mumbai,Road,728.0,3.16,2.3,1.45,5603.72,0,4.2,0.5172859915187236,-0.2859132509136533
QC100242,Mumbai,Air,535.4,5.1,1.9,0.51,10763.82,0,5.0,0.3788543089197154,0.7329487655979061
QC100243,Delhi-NCR,Road,17.3,7.64,0.7,0.45,193.65,0,4.1,0.006468770214906922,-1.3541318570780094
QC100244,Delhi-NCR,Road,545.1,9.46,1.6,1.92,4319.57,1,4.5,0.3858262057068929,-0.5394687359824155
QC100245,Delhi-NCR,Road,1110.1,5.05,3.2,3.18,8685.32,0,4.5,0.7919212247538273,0.3225488312324332
QC100246,Bangalore,Air,837.6,3.55,2.6,0.48,16584.67,0,5.0,0.5960612376913679,1.8822759043764783
QC100247,Mumbai,Road,149.0,1.28,1.1,0.68,1246.72,0,4.1,0.1011284410263782,-1.146203130168099
QC100248,Bangalore,Air,1187.2,3.39,3.2,1.97,18781.1425,0,3.7,0.8473370229281968,2.3159695150743698
QC100249,Delhi-NCR,Road,747.3,3.42,2.6,2.99,5784.52,1,2.1,0.5311579098684683,-0.2502142814004094
QC100250,Mumbai,Road,1179.7,2.67,3.7,3.22,9150.25,0,5.0,0.841946381082441,0.41434928419588735
QC100251,Bangalore,Road,815.7,4.39,2.5,2.43,6290.02,0,4.4,0.580320563501761,-0.15040327980226337
QC100252,Bangalore,Road,787.1,5.89,2.7,2.93,6165.2,1,2.7,0.5597642492632791,-0.17504899536997978
QC100253,Delhi-NCR,Rail,154.5,1.84,1.2,1.44,920.5,1,4.0,0.10508157837993243,-1.2106152863329798
QC100254,Mumbai,Road,241.0,1.82,1.3,1.34,1837.36,1,3.9,0.16725364766764897,-1.0295812310900991
QC100255,Delhi-NCR,Rail,1361.1,2.76,3.7,3.99,7353.93,1,4.0,0.9723280385251204,0.059665805678020586
QC100256,Mumbai,Road,326.1,3.0,1.5,0.81,2518.39,0,3.7,0.22841946381082442,-0.8951118217560035
QC100257,Hyderabad,Air,1368.6,1.12,4.0,1.79,18781.1425,0,5.0,0.9777186803708762,2.3159695150743698
QC100258,Pune,Road,748.4,1.65,2.3,1.92,5690.22,0,4.6,0.5319485373391792,-0.26883382136223966
QC100259,Pune,Air,197.0,1.43,1.2,0.3,3887.84,0,5.0,0.13562854883921513,-0.6247138471989685
QC100260,Pune,Air,146.2,6.2,1.3,0.3,2798.35,0,4.7,0.09911593473729605,-0.8398337050252082
QC100261,Delhi-NCR,Road,298.7,8.35,1.6,0.81,2415.3,0,4.5,0.20872565226766332,-0.9154669476803413
QC100262,Hyderabad,Road,1296.5,1.56,3.5,3.3,9999.97,0,5.0,0.9258966434270107,0.5821265429060289
QC100263,Mumbai,Rail,584.5,4.17,2.0,2.25,3131.36,1,3.7,0.4141450442032632,-0.7740808630030547
QC100264,Bangalore,Rail,558.4,5.07,2.1,2.66,3078.83,1,3.8,0.3953856105800331,-0.7844529142670519
QC100265,Mumbai,Road,444.0,1.23,1.9,1.82,3565.28,0,4.2,0.31316035362610506,-0.6884033361712691
QC100266,Bangalore,Air,212.7,3.31,1.4,0.72,4269.69,0,4.3,0.14691295910299718,-0.5493175446069765
QC100267,Mumbai,Rail,687.1,13.74,2.4,1.71,4039.07,0,3.5,0.4878890246532021,-0.5948534757416241
QC100268,Hyderabad,Rail,189.0,4.51,1.3,1.3,1041.07,1,3.0,0.12987853087040896,-1.186808733488888
QC100269,Bangalore,Rail,1171.0,2.59,3.4,3.35,6396.95,0,4.8,0.8356932365413643,-0.12928994567587426
QC100270,Delhi-NCR,Air,523.6,2.15,2.2,1.03,10335.05,0,4.7,0.37037303241572633,0.6482881065371007
QC100271,Mumbai,Road,529.7,0.89,1.9,1.54,4092.29,0,3.9,0.37475742111694105,-0.5843451839413208
QC100272,Mumbai,Road,667.8,3.98,2.3,2.64,5230.84,1,3.9,0.4740171063034572,-0.35953842653366663
QC100273,Bangalore,Road,626.2,9.67,2.0,1.81,5000.79,0,5.0,0.4441170128656653,-0.4049618111383224
QC100274,Delhi-NCR,Air,1392.8,1.84,3.7,1.98,18781.1425,0,3.9,0.9951124847265148,2.3159695150743698
QC100275,Delhi-NCR,Air,767.2,0.94,2.5,0.41,15223.98,0,4.3,0.5454610795658738,1.613607592280373
QC100276,Hyderabad,Road,130.8,3.0,1.0,0.89,1054.05,0,4.1,0.08804715014734422,-1.1842458318059126
QC100277,Delhi-NCR,Rail,852.8,5.1,2.7,3.64,4736.88,1,3.3,0.6069862718320995,-0.4570708545246067
QC100278,Delhi-NCR,Air,219.0,2.32,1.5,0.79,4370.53,0,4.5,0.15144109825343205,-0.5294066813010277
QC100279,Delhi-NCR,Road,51.1,1.84,1.1,0.3,479.9,0,4.1,0.030762596133112916,-1.29761177951625
QC100280,Pune,Road,1359.3,3.04,4.1,3.41,10539.44,0,4.3,0.971034284482139,0.6886449227915917
QC100281,Hyderabad,Road,1084.8,3.45,3.4,3.82,8341.75,1,3.3,0.7737367929274779,0.25471091665463896
QC100282,Mumbai,Road,1372.3,1.31,4.2,3.38,10524.46,0,4.6,0.9803780636814491,0.6856871210033813
QC100283,Bangalore,Road,673.2,2.64,2.3,2.01,5143.21,0,5.0,0.4778983684324014,-0.37684097464453814
QC100284,Mumbai,Road,748.9,2.23,2.3,2.79,5789.64,1,3.3,0.5323079134622296,-0.2492033371310078
QC100285,Hyderabad,Road,242.3,2.05,1.2,1.13,1911.29,0,4.1,0.16818802558757998,-1.0149837487000875
QC100286,Bangalore,Road,351.7,1.63,1.8,1.56,2723.32,0,4.7,0.2468195213110041,-0.8546483824730993
QC100287,Hyderabad,Road,1175.3,5.28,3.4,3.5,9094.09,1,3.5,0.8387838711995975,0.40326048924088864
QC100288,Delhi-NCR,Road,503.8,2.04,1.9,2.12,4006.1,1,3.2,0.3561417379429311,-0.6013634039764231
QC100289,Bangalore,Air,1158.9,0.91,3.2,1.51,18781.1425,0,4.6,0.826996334363545,2.3159695150743698
QC100290,Delhi-NCR,Road,994.9,3.52,2.9,2.83,7644.55,0,4.2,0.7091209660030188,0.11704873996971829
QC100291,Mumbai,Rail,254.6,4.64,1.4,1.12,1437.74,0,4.1,0.1770286782146194,-1.1084862211171043
QC100292,Mumbai,Rail,714.4,1.86,2.2,2.09,3978.65,0,3.5,0.5075109609717531,-0.6067834079207735
QC100293,Bangalore,Road,950.9,2.15,2.9,1.78,7341.6,0,4.2,0.677495867174585,0.05723124652924683
QC100294,Bangalore,Road,335.2,2.04,1.8,1.71,2630.98,0,3.5,0.2349601092503414,-0.8728809203317992
QC100295,Hyderabad,Road,1164.3,2.44,3.0,3.31,9026.41,1,3.0,0.830877596492489,0.3898970696797362
QC100296,Hyderabad,Road,766.4,5.84,2.2,2.87,5957.28,1,3.6,0.5448860777689931,-0.2161028103102103
QC100297,Delhi-NCR,Road,238.0,2.81,1.4,1.86,1910.42,1,2.5,0.16509739092934664,-1.0151555302458646
QC100298,Bangalore,Road,819.5,4.97,2.8,2.2,6326.79,0,4.3,0.583051822036944,-0.143143041367518
QC100299,Mumbai,Road,1399.6,1.68,3.8,2.98,10673.98,0,4.4,1.0,0.7152098528707499
QC100300,Hyderabad,Road,217.5,2.39,1.0,1.05,1814.55,1,3.2,0.15036296988428088,-1.0340850667903043
QC100301,Hyderabad,Road,1144.9,5.32,3.5,3.0,8876.39,0,4.2,0.8169338029181342,0.3602756127860588
QC100302,Mumbai,Air,296.6,1.85,1.3,0.3,5944.66,0,4.6,0.20721627255085173,-0.21859462997424312
QC100303,Hyderabad,Road,1097.1,5.51,3.1,2.96,8427.18,0,4.6,0.7825774455545174,0.271579074649752
QC100304,Delhi-NCR,Road,1030.5,2.06,3.1,3.11,7951.03,1,3.3,0.7347085459642062,0.17756323209592947
QC100305,Bangalore,Road,426.3,2.48,1.6,1.14,3412.53,0,4.2,0.3004384388701215,-0.7185638317085923
QC100306,Mumbai,Rail,461.5,8.18,1.7,1.5,2622.69,0,4.8,0.32573851793286857,-0.8745177812679981
QC100307,Bangalore,Road,1111.2,2.31,3.1,2.24,8466.91,0,3.7,0.7927118522245383,0.2794237652402452
QC100308,Hyderabad,Road,650.3,3.28,2.5,2.21,5044.87,0,4.7,0.4614389419966938,-0.3962582128189431
QC100309,Hyderabad,Air,1025.3,4.35,3.2,2.18,18781.1425,0,4.6,0.7309710342844822,2.3159695150743698
QC100310,Mumbai,Road,214.0,3.44,1.4,1.53,1605.55,1,3.4,0.14784733702292818,-1.0753521277873617
QC100311,Delhi-NCR,Rail,1194.8,3.5,3.1,4.41,6470.83,1,3.3,0.8527995399985625,-0.11470233578849336
QC100312,Pune,Air,997.6,2.9,3.1,1.61,18781.1425,0,3.5,0.711061597067491,2.3159695150743698
QC100313,Mumbai,Air,1270.5,1.38,3.7,1.49,18781.1425,0,5.0,0.9072090850283908,2.3159695150743698
QC100314,Pune,Air,192.3,3.7,1.0,0.3,3953.73,0,4.8,0.1322504132825415,-0.6117038632320015
QC100315,Pune,Rail,833.5,1.94,2.7,2.71,4649.2,1,2.8,0.5931143534823546,-0.47438327513810913
QC100316,Delhi-NCR,Rail,842.0,4.78,2.8,2.77,4669.93,0,4.8,0.5992237475742113,-0.4702901355473483
QC100317,Pune,Air,500.0,6.84,2.0,0.88,10046.17,0,4.5,0.35341047940774817,0.5912487353369577
QC100318,Pune,Air,646.2,1.02,2.1,1.46,12804.6,0,4.1,0.45849205778768065,1.135900883978647
QC100319,Delhi-NCR,Road,60.9,6.85,0.9,1.6,535.41,1,3.9,0.03780636814490045,-1.2866513270954527
QC100320,Pune,Road,1046.2,2.35,3.2,2.93,8141.9,0,4.2,0.7459929562279883,0.2152505236390316
QC100321,Pune,Road,772.7,2.78,2.5,1.63,5957.42,0,5.0,0.5494142169194279,-0.2160751673028438
QC100322,Pune,Road,88.4,1.74,1.2,0.82,679.82,0,5.0,0.05757205491267161,-1.2581375649969597
QC100323,Mumbai,Road,955.6,3.36,2.9,2.61,7431.71,0,4.9,0.6808740027312586,0.07502347077060965
QC100324,Mumbai,Road,657.8,3.13,2.3,2.22,18781.1425,0,4.7,0.46682958384244955,2.3159695150743698
QC100325,Mumbai,Road,56.0,5.73,1.0,0.68,590.18,0,5.0,0.034284482139006686,-1.2758369877135922
QC100326,Delhi-NCR,Air,1357.7,1.93,3.6,1.9,18781.1425,0,4.5,0.9698842808883779,2.3159695150743698
QC100327,Hyderabad,Rail,1329.2,8.14,3.7,4.08,7385.26,1,2.9,0.949399841874506,0.06585191582652683
QC100328,Pune,Road,722.0,4.48,2.3,2.06,5662.73,0,4.4,0.5129734780421189,-0.27426172330869486
QC100329,Pune,Road,138.4,3.17,1.3,1.11,1195.31,0,4.9,0.09350966721771005,-1.156354037373165
QC100330,Delhi-NCR,Rail,1058.4,2.7,3.2,2.96,5721.39,0,4.8,0.7547617336304178,-0.26267930322215216
QC100331,Pune,Road,692.8,2.5,2.3,2.0,5339.94,0,4.7,0.49198591245597645,-0.3379966257930975
QC100332,Mumbai,Air,429.0,2.6,1.5,0.98,8657.87,0,3.4,0.30237906993459357,0.31712882728808306
QC100333,Hyderabad,Road,692.1,3.32,2.1,2.88,5339.54,1,3.2,0.491482785883706,-0.3380756058141445
QC100334,Bangalore,Road,735.2,2.65,2.5,1.85,5720.64,0,4.2,0.5224610076906491,-0.26282739076161526
QC100335,Pune,Rail,791.3,2.05,2.4,3.22,4447.35,1,2.7,0.5627830086969022,-0.5142385682589513
QC100336,Mumbai,Road,622.2,3.34,2.3,2.55,4709.01,1,3.8,0.4412420038812622,-0.46257378749105643
QC100337,Bangalore,Air,851.2,1.82,2.4,0.92,16869.75,0,3.4,0.6058362682383384,1.9385649653766754
QC100338,Hyderabad,Air,1286.9,3.65,3.8,1.49,18781.1425,0,4.8,0.9189966218644434,2.3159695150743698
QC100339,Bangalore,Road,512.3,2.63,2.0,1.49,3858.5,0,5.0,0.3622511320347876,-0.630507031742766
QC100340,Mumbai,Air,1018.2,4.56,3.0,1.26,18781.1425,0,4.3,0.7258678933371667,2.3159695150743698
QC100341,Bangalore,Rail,1253.1,5.44,3.8,4.0,6806.38,1,3.3,0.8947027959462374,-0.048447970632691344
QC100342,Delhi-NCR,Road,642.7,5.44,2.3,1.9,5066.04,0,4.9,0.45597642492632795,-0.39207819520503057
QC100343,Bangalore,Rail,625.3,3.64,2.1,2.71,3338.18,1,2.9,0.44347013584417455,-0.7332442431207035
QC100344,Pune,Road,846.1,3.9,2.7,2.14,6656.22,0,4.7,0.6021706317832244,-0.07809707053373505
QC100345,Pune,Road,831.2,2.48,2.3,1.92,6444.71,0,3.9,0.5914612233163229,-0.11985973116286243
QC100346,Delhi-NCR,Road,1130.8,4.51,3.4,3.59,8668.57,1,2.7,0.8067993962481133,0.31924154285109013
QC100347,Mumbai,Road,671.3,4.83,2.2,2.47,5283.97,1,3.4,0.4765327391648099,-0.34904790523809887
QC100348,Pune,Rail,1394.6,1.17,3.5,4.37,7587.72,1,3.3,0.9964062387694962,0.10582765347946581
QC100349,Hyderabad,Rail,90.8,3.77,0.8,1.16,555.85,1,5.0,0.05929706030331345,-1.282615448019951
QC100350,Pune,Air,12.4,6.83,1.0,1.08,325.17,1,4.0,0.002946884209013153,-1.3281632261577558
QC100351,Pune,Air,899.2,2.43,3.0,1.73,17880.76,0,4.2,0.6403363760511752,2.138188943073493
QC100352,Mumbai,Road,423.4,2.13,1.7,1.47,3284.73,0,4.7,0.2983540573564292,-0.7437979484331088
QC100353,Bangalore,Road,342.6,2.34,1.4,1.05,2621.66,0,5.0,0.2402788758714871,-0.8747211548221943
QC100354,Pune,Air,442.2,1.22,1.6,1.19,8696.92,0,4.5,0.3118665995831237,0.3248392518427963
QC100355,Delhi-NCR,Road,364.4,3.24,1.8,1.87,2794.94,1,3.9,0.25594767483648384,-0.8405070097046338
QC100356,Bangalore,Road,50.9,3.06,1.0,0.81,414.27,0,4.0,0.03061884568389276,-1.3105704264695366
QC100357,Hyderabad,Air,1360.4,3.0,3.7,1.67,18781.1425,0,5.0,0.97182491195285,2.3159695150743698
QC100358,Mumbai,Road,315.3,3.86,1.4,1.2,2533.17,0,4.0,0.2206569395529361,-0.8921935099783167
QC100359,Hyderabad,Road,1029.8,1.86,3.1,2.94,7884.45,0,4.1,0.7342054193919356,0.16441700759265637
QC100360,Bangalore,Road,1069.5,3.54,3.2,2.55,8220.72,0,3.7,0.7627398835621362,0.23081353678634287
QC100361,Bangalore,Road,1301.5,3.92,3.5,2.89,10086.52,0,4.5,0.9294904046575146,0.5992158449600737
QC100362,Bangalore,Air,50.5,2.24,0.7,0.42,1056.26,0,4.7,0.030331344785452456,-1.183809467189628
QC100363,Hyderabad,Road,1221.9,3.87,3.3,3.18,9432.4,0,4.8,0.8722777258678934,0.4700598165419148
QC100364,Bangalore,Air,741.9,3.15,2.3,1.04,14704.12,0,3.7,0.5272766477395242,1.51096120792664
QC100365,Hyderabad,Road,888.5,2.06,2.6,1.84,6826.7,0,4.6,0.632645727017897,-0.04443578556350381
QC100366,Bangalore,Road,905.1,3.56,3.0,2.1,6988.35,0,4.6,0.6445770143031697,-0.012517984557884894
QC100367,Delhi-NCR,Road,1149.2,2.52,3.2,3.86,8831.27,1,3.6,0.8200244375763676,0.35136666641195746
QC100368,Bangalore,Road,472.1,4.56,1.6,1.12,3737.69,0,4.0,0.3333572917415367,-0.6543609725994861
QC100369,Hyderabad,Air,1028.4,2.6,2.9,1.67,18781.1425,0,3.1,0.7331991662473947,2.3159695150743698
QC100370,Pune,Rail,743.8,1.39,2.4,2.3,3986.4,0,4.8,0.5286422770071156,-0.6052531700129878
QC100371,Bangalore,Road,1112.4,3.53,3.0,3.07,8543.39,1,3.2,0.7935743549198593,0.29452474526443145
QC100372,Pune,Road,1386.8,3.45,3.8,3.53,10629.88,0,4.5,0.9907999712499101,0.7065023055503181
QC100373,Delhi-NCR,Road,287.3,3.0,1.2,1.22,2309.42,1,3.3,0.20053187666211458,-0.9363729592514822
QC100374,Mumbai,Road,1392.6,4.71,4.0,3.51,10873.38,0,4.5,0.9949687342772946,0.7545813933626793
QC100375,Delhi-NCR,Air,133.0,4.57,1.1,0.3,2687.84,0,4.8,0.0896284050887659,-0.8616539103399681
QC100376,Bangalore,Road,11.2,1.78,1.1,0.96,107.69,0,3.5,0.0020843815136922295,-1.3711046636010096
QC100377,Pune,Road,69.5,2.02,0.9,1.28,618.57,1,3.9,0.04398763746136707,-1.2702313807197814
QC100378,Pune,Road,483.8,2.76,1.4,1.52,3708.32,1,3.2,0.3417666930209157,-0.6601600806448621
QC100379,Hyderabad,Road,889.0,1.91,3.0,2.89,6887.12,0,5.0,0.6330051031409474,-0.03250585338435447
QC100380,Pune,Road,104.1,4.41,1.1,1.14,874.49,1,3.1,0.06885646517645368,-1.219699963253911
QC100381,Hyderabad,Road,15.9,3.29,0.9,0.63,76.23,0,4.1,0.005462517070365845,-1.3773164422563562
QC100382,Mumbai,Road,1312.4,1.56,3.5,2.88,9989.91,0,4.3,0.9373248041400131,0.580140195376697
QC100383,Bangalore,Road,1152.1,3.0,3.3,3.47,8826.23,1,3.5,0.8221088190900596,0.3503715181467651
QC100384,Hyderabad,Air,1134.4,6.13,3.3,1.39,18781.1425,0,4.3,0.8093869043340761,2.3159695150743698
QC100385,Mumbai,Road,1239.1,7.55,3.5,2.92,9561.46,0,4.7,0.8846402645008266,0.49554272033272917
QC100386,Pune,Rail,982.4,4.15,2.7,3.9,5347.61,1,3.1,0.7001365629267592,-0.3364821838895213
QC100387,Pune,Road,153.3,2.65,1.5,1.18,1233.11,0,4.4,0.10421907568461151,-1.1488904253842234
QC100388,Mumbai,Air,563.5,2.31,2.2,0.94,11098.75,0,5.0,0.39905124703514705,0.7990807117210853
QC100389,Pune,Air,1014.6,4.18,3.1,0.97,18781.1425,0,4.6,0.723280385251204,2.3159695150743698
QC100390,Mumbai,Air,398.2,3.14,1.9,0.99,7848.26,0,4.6,0.28024150075468984,0.15727129018842914
QC100391,Hyderabad,Air,964.9,1.14,3.0,2.52,18781.1425,0,3.7,0.6875583986199957,2.3159695150743698
QC100392,Hyderabad,Road,42.1,5.58,0.8,1.08,373.98,1,4.0,0.024293825918205992,-1.3185256890894956
QC100393,Mumbai,Road,434.1,6.74,1.9,1.68,3385.66,0,4.9,0.3060447063897075,-0.7238693146224245
QC100394,Hyderabad,Road,772.4,4.68,2.6,2.7,6009.47,1,2.9,0.5491985912455977,-0.2057978920641029
QC100395,Hyderabad,Road,887.9,1.56,2.6,2.54,6868.15,0,4.9,0.6322144756702365,-0.036251480882508486
QC100396,Hyderabad,Road,811.2,2.05,2.7,2.36,6265.16,0,4.6,0.5770861783943075,-0.1553118881103345
QC100397,Delhi-NCR,Road,979.3,0.99,2.9,2.88,7521.92,0,4.4,0.6979084309638468,0.0928354400172343
QC100398,Bangalore,Road,16.5,7.83,0.9,0.35,280.47,0,5.0,0.005893768418026306,-1.336989243509758
QC100399,Pune,Road,148.5,2.43,1.2,0.79,1202.7,0,4.1,0.10076906490332782,-1.1548948814843214
QC100400,Delhi-NCR,Air,1217.6,12.18,3.7,1.57,18781.1425,0,4.0,0.86918709120966,2.3159695150743698
QC100401,Hyderabad,Air,957.0,9.71,2.8,1.26,18781.1425,0,4.5,0.6818802558757997,2.3159695150743698
QC100402,Mumbai,Rail,165.2,1.75,1.2,0.97,962.85,0,4.7,0.11277222741321065,-1.2022532766046286
QC100403,Hyderabad,Road,1180.2,1.96,3.7,3.44,9015.92,0,4.9,0.8423057572054914,0.38782581862777865
QC100404,Bangalore,Road,345.2,3.97,1.5,1.26,2777.72,0,4.3,0.2421476317113491,-0.8439070996107073
QC100405,Hyderabad,Road,673.7,3.0,2.3,2.25,5219.65,0,4.0,0.47825774455545184,-0.36174789262245655
QC100406,Mumbai,Road,210.1,2.31,1.6,1.62,1779.7,1,4.6,0.1450442032631352,-1.0409662011240242
QC100407,Bangalore,Air,996.5,2.18,3.1,1.24,18781.1425,0,3.9,0.71027096959678,2.3159695150743698
QC100408,Hyderabad,Road,936.3,9.12,2.6,3.67,7381.4,1,3.3,0.6670020843815138,0.06508975862342317
QC100409,Bangalore,Air,301.9,3.31,1.3,0.69,5943.57,0,4.8,0.21102565945518578,-0.21880985053159624
QC100410,Pune,Road,1209.9,2.53,3.5,3.08,9357.78,0,5.0,0.8636526989146842,0.45532609361559717
QC100411,Pune,Road,566.6,2.06,2.1,2.39,4442.16,1,3.0,0.40127937899805943,-0.5152633340320363
QC100412,Hyderabad,Air,415.2,5.14,1.7,0.73,8403.76,0,3.5,0.2924602889384029,0.2669547944174501
QC100413,Bangalore,Road,220.0,2.23,1.6,0.3,1730.37,0,4.1,0.15215985049953282,-1.0507064122196454
QC100414,Mumbai,Road,378.5,2.91,1.5,1.36,2927.39,0,4.8,0.2660820815065047,-0.8143547502354461
QC100415,Hyderabad,Road,38.7,2.05,0.9,0.62,267.58,0,4.7,0.02185006828146338,-1.3395343746879975
QC100416,Pune,Road,819.9,1.21,2.3,3.05,6234.13,1,3.6,0.5833393229353843,-0.16143876324305548
QC100417,Pune,Road,1180.4,1.65,3.5,2.84,9058.22,0,4.8,0.8424495076547115,0.39617795585349874
QC100418,Hyderabad,Road,772.2,2.22,2.4,2.28,5842.2,0,5.0,0.5490548407963776,-0.23882536236543214
QC100419,Bangalore,Road,313.2,2.57,1.6,1.68,2396.15,1,2.9,0.21914755983612447,-0.9192481161879665
QC100420,Pune,Road,54.9,2.63,1.1,0.88,472.7,0,3.8,0.03349385466829584,-1.2990334198950961
QC100421,Bangalore,Road,306.8,2.85,1.8,1.09,2402.35,0,4.6,0.21454754546107957,-0.918023925861738
QC100422,Pune,Air,587.2,2.24,2.2,0.6,11608.72,0,3.9,0.41608567526773527,0.8997743150544314
QC100423,Pune,Road,1065.4,6.75,3.1,3.08,8197.78,0,3.8,0.759792999353123,0.22628403257929766
QC100424,Delhi-NCR,Air,269.5,5.31,1.5,0.61,5366.61,0,5.0,0.18773808668152087,-0.33273063288978877
QC100425,Pune,Road,1009.9,2.77,2.9,2.51,7762.34,0,4.5,0.7199022496945303,0.14030638166753356
QC100426,Mumbai,Road,1214.8,3.5,3.5,2.83,9484.01,0,4.4,0.8671745849205779,0.48025021375750404
QC100427,Hyderabad,Rail,639.9,2.4,2.2,2.14,3562.28,0,4.4,0.4539639186372458,-0.6889956863291217
QC100428,Hyderabad,Road,1151.4,0.55,3.3,2.88,8830.96,0,4.3,0.8216056925177893,0.35130545689564574
QC100429,Bangalore,Road,780.1,3.04,2.4,2.47,6055.72,1,3.9,0.5547329835405737,-0.19666582713054354
QC100430,Pune,Road,894.8,3.61,2.8,2.89,6971.15,1,2.5,0.6371738661683318,-0.01591412546290603
QC100431,Mumbai,Road,740.6,1.14,2.5,2.5,5726.65,0,3.6,0.5263422698195932,-0.26164071594538424
QC100432,Bangalore,Road,652.7,4.05,2.0,1.84,5047.56,0,5.0,0.4631639473873357,-0.3957270721774019
QC100433,Delhi-NCR,Road,334.6,2.54,1.4,1.37,2554.67,0,4.5,0.23452885790268096,-0.8879483338470404
QC100434,Bangalore,Rail,430.0,3.68,1.8,1.55,2380.72,0,5.0,0.3030978221806943,-0.9222947704998546
QC100435,Bangalore,Road,411.6,2.59,1.3,1.77,3255.61,1,3.7,0.28987278085244017,-0.7495476939653303
QC100436,Pune,Road,792.1,6.36,2.8,1.61,6157.82,0,4.7,0.5633580104937829,-0.17650617675829694
QC100437,Delhi-NCR,Road,175.0,3.44,1.1,0.88,1334.39,0,4.4,0.1198159994249982,-1.1288926840551228
QC100438,Bangalore,Air,1284.2,5.48,3.5,1.13,18781.1425,0,3.7,0.9170559907999714,2.3159695150743698
QC100439,Mumbai,Road,1011.2,5.76,3.0,3.23,7832.1,1,3.6,0.7208366276144614,0.15408049733813037
QC100440,Mumbai,Road,566.8,1.53,2.1,1.57,4302.02,0,5.0,0.40142312944727954,-0.5429339844058525
QC100441,Hyderabad,Road,228.8,1.93,1.2,0.5,1758.87,0,4.3,0.1584848702652196,-1.0450790857200467
QC100442,Delhi-NCR,Rail,1235.7,3.94,3.6,4.35,6831.07,1,3.0,0.882196506864084,-0.04357292883356536
QC100443,Delhi-NCR,Road,1154.7,2.41,3.4,3.29,8873.6,0,4.3,0.8239775749299217,0.3597247271392562
QC100444,Hyderabad,Road,1012.6,2.6,2.9,2.74,7748.16,0,4.7,0.7218428807590025,0.13750653992141737
QC100445,Bangalore,Road,386.0,6.5,1.6,1.05,3088.43,0,4.5,0.27147272335226047,-0.7825573937619239
QC100446,Delhi-NCR,Road,568.2,2.49,1.8,1.75,4506.81,0,4.9,0.4024293825918207,-0.5024981881303148
QC100447,Mumbai,Road,151.0,1.68,0.9,1.17,1178.15,1,5.0,0.10256594551857974,-1.159742280276081
QC100448,Mumbai,Road,271.1,1.82,1.4,1.23,1965.34,0,4.3,0.1888880902752821,-1.0043115733561114
QC100449,Pune,Air,1098.0,11.13,3.1,1.36,18781.1425,0,4.5,0.7832243225760082,2.3159695150743698
QC100450,Delhi-NCR,Air,1003.3,3.0,3.3,1.03,18781.1425,0,4.1,0.7151584848702652,2.3159695150743698
QC100451,Bangalore,Road,834.1,1.33,2.6,2.14,6410.21,0,5.0,0.5935456048300152,-0.12667175797816616
QC100452,Hyderabad,Rail,1254.9,1.04,3.3,4.23,6782.03,1,3.7,0.8959965499892188,-0.05325587941392753
QC100453,Hyderabad,Road,819.9,2.07,2.4,2.64,6261.06,1,2.8,0.5833393229353843,-0.15612143332606615
QC100454,Bangalore,Road,658.0,2.67,2.4,1.92,5172.66,0,4.0,0.4669733342916697,-0.3710260705949528
QC100455,Pune,Road,481.8,5.31,1.8,1.29,3671.05,0,4.7,0.3403291885287142,-0.6675190441059162
QC100456,Hyderabad,Rail,1317.1,3.0,3.8,3.34,7183.98,0,4.5,0.9407029396966865,0.02610916923567639
QC100457,Delhi-NCR,Road,123.1,2.99,1.0,1.68,975.59,1,3.5,0.0825127578523683,-1.1997377629342816
QC100458,Pune,Road,1303.8,2.29,3.6,2.94,10066.5,0,4.3,0.9311435348235464,0.5952628949066714
QC100459,Delhi-NCR,Road,1158.8,3.68,3.5,2.66,9005.2,0,4.6,0.8269244591389349,0.3857091540637192
QC100460,Mumbai,Air,188.9,1.05,1.1,0.52,3745.52,0,4.3,0.12980665564579888,-0.6528149386874911
